danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,time_signature_0,time_signature_1,time_signature_2,time_signature_3,time_signature_4,time_signature_5,mode_0,mode_1,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,clusters
0.5489999999999999,0.725,-7.239,0.397,0.0539,3.52e-05,0.14800000000000002,0.547,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.743,0.736,-6.706,0.262,0.0393,0.0,0.0491,0.805,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
0.8190000000000001,0.271,-8.655,0.0637,0.8640000000000001,0.0,0.125,0.63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
0.8270000000000001,0.525,-5.8229999999999995,0.0309,0.11800000000000001,0.00674,0.107,0.883,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5720000000000001,0.209,-10.413,0.0313,0.765,0.0,0.35600000000000004,0.446,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
0.718,0.632,-4.011,0.145,0.213,1.28e-05,0.28300000000000003,0.8590000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.866,0.655,-5.965,0.28600000000000003,0.59,0.0,0.139,0.469,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
0.812,0.447,-7.629,0.0765,0.552,0.0,0.32299999999999995,0.703,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0.8,0.586,-7.343999999999999,0.17600000000000002,0.037000000000000005,0.0,0.07400000000000001,0.7490000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.7559999999999999,0.643,-5.122999999999999,0.0569,0.016,0.0,0.37200000000000005,0.34,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.843,0.435,-8.442,0.17800000000000002,0.47,0.0,0.147,0.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9
0.81,0.385,-9.707,0.598,0.731,6.76e-06,0.111,0.359,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
0.615,0.4,-7.77,0.391,0.611,0.0,0.11,0.7290000000000001,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.722,0.684,-6.662000000000001,0.10300000000000001,0.142,1.2e-06,0.0735,0.39799999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
0.7340000000000001,0.7240000000000001,-6.935,0.165,0.0387,0.000772,0.303,0.501,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
0.7140000000000001,0.6629999999999999,-5.7989999999999995,0.0694,0.145,0.0,0.264,0.64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.5589999999999999,0.578,-9.54,0.151,0.79,0.000522,0.324,0.239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9
0.6709999999999999,0.449,-6.412999999999999,0.3,0.439,0.00125,0.0791,0.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.823,0.57,-8.455,0.0537,0.00036,0.846,0.0806,0.475,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
0.5710000000000001,0.655,-7.5760000000000005,0.0307,0.126,1.39e-05,0.165,0.633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.723,0.6779999999999999,-5.224,0.125,0.0614,0.0,0.37200000000000005,0.633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.433,0.745,-4.632,0.0377,0.221,0.0,0.0981,0.588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.607,0.55,-6.278,0.0435,0.785,0.0,0.10099999999999999,0.0857,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
0.768,0.682,-4.6339999999999995,0.0327,0.0969,0.00016,0.0539,0.451,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.45399999999999996,0.39399999999999996,-11.273,0.0386,0.732,0.04,0.106,0.055999999999999994,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.802,0.773,-5.832999999999999,0.0326,0.0374,0.0,0.0782,0.8029999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.508,0.557,-8.967,0.0478,0.00235,0.0134,0.588,0.19899999999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
0.752,0.684,-7.599,0.15,0.0994,0.0,0.0897,0.539,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.506,0.235,-13.345,0.125,0.92,0.0,0.105,0.5870000000000001,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
0.675,0.39399999999999996,-8.539,0.133,0.0611,0.0,0.214,0.405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9
0.725,0.418,-6.013,0.0732,0.0013599999999999999,0.0,0.128,0.17300000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
0.74,0.242,-9.003,0.0472,0.736,0.00156,0.0972,0.331,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
0.623,0.24,-14.067,0.0363,0.7979999999999999,0.0,0.142,0.5870000000000001,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
0.574,0.48200000000000004,-6.875,0.0472,0.379,0.0,0.174,0.428,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.425,0.373,-7.542999999999999,0.0797,0.679,0.0,0.077,0.6629999999999999,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
0.505,0.155,-12.959000000000001,0.0336,0.6629999999999999,0.0,0.10099999999999999,0.46299999999999997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
0.7,0.251,-14.981,0.0479,0.9259999999999999,3.26e-05,0.215,0.701,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
0.725,0.276,-12.25,0.0599,0.76,0.0,0.11599999999999999,0.7170000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
0.226,0.136,-19.203,0.0327,0.862,8.07e-06,0.302,0.263,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
0.547,0.335,-9.2,0.0307,0.747,0.0,0.10099999999999999,0.474,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
0.7440000000000001,0.568,-9.629,0.0494,0.18600000000000003,1.18e-05,0.163,0.687,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.636,0.745,-8.607000000000001,0.0745,0.0173,0.000554,0.0372,0.8590000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9
0.631,0.69,-6.676,0.0531,0.17600000000000002,0.0,0.121,0.938,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0.5670000000000001,0.298,-12.269,0.0608,0.5489999999999999,2.22e-06,0.0797,0.37200000000000005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
0.312,0.49700000000000005,-6.95,0.0309,0.5870000000000001,0.0,0.24600000000000002,0.546,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0.758,0.597,-5.564,0.0309,0.285,0.0,0.155,0.679,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.608,0.7759999999999999,-3.635,0.0511,0.24100000000000002,0.0,0.0713,0.8140000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
0.68,0.693,-7.234,0.0435,0.445,0.0,0.20800000000000002,0.851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.69,0.6779999999999999,-6.52,0.154,0.11,0.0,0.24600000000000002,0.409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.652,0.295,-11.045,0.0477,0.281,1.0300000000000001e-05,0.0809,0.196,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
0.718,0.7140000000000001,-5.699,0.0622,0.0963,0.0,0.141,0.84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.547,0.9359999999999999,-4.023,0.102,0.23,3.04e-06,0.172,0.642,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0.5660000000000001,0.41200000000000003,-6.994,0.0267,0.6809999999999999,0.017,0.0741,0.47,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
0.706,0.262,-11.890999999999998,0.0269,0.575,0.235,0.14800000000000002,0.26899999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
0.45,0.18899999999999997,-11.423,0.0519,0.9279999999999999,0.000843,0.10400000000000001,0.22699999999999998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
0.444,0.287,-10.630999999999998,0.0375,0.8490000000000001,2.82e-06,0.161,0.24600000000000002,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
0.59,0.8029999999999999,-2.5180000000000002,0.085,0.537,0.0,0.105,0.47700000000000004,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0.44299999999999995,0.10400000000000001,-17.042,0.10099999999999999,0.9129999999999999,0.0,0.191,0.39399999999999996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.794,0.0715,-21.305,0.131,0.38799999999999996,0.0,0.111,0.33299999999999996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
0.27699999999999997,0.21600000000000003,-9.66,0.03,0.945,0.00116,0.325,0.36200000000000004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.521,0.516,-7.456,0.0369,0.723,0.0,0.257,0.569,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
0.5489999999999999,0.529,-12.290999999999999,0.10800000000000001,0.76,0.0,0.20600000000000002,0.46399999999999997,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
0.415,0.22,-17.47,0.0261,0.878,0.6509999999999999,0.125,0.268,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.674,0.498,-10.07,0.13,0.512,2.05e-06,0.40399999999999997,0.747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.6609999999999999,0.311,-9.549,0.0701,0.45799999999999996,0.0,0.233,0.7020000000000001,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
0.45399999999999996,0.39299999999999996,-11.715,0.0417,0.825,0.275,0.106,0.18100000000000002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
0.938,0.638,-4.713,0.18899999999999997,0.0167,0.0,0.111,0.313,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.513,0.9790000000000001,-6.362,0.0425,0.0195,0.0951,0.0906,0.94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.6809999999999999,0.552,-8.913,0.156,0.41,0.0,0.207,0.8759999999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.7340000000000001,0.6609999999999999,-6.705,0.0356,0.222,2.18e-06,0.201,0.253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.838,0.546,-6.811,0.295,0.153,0.0,0.0656,0.745,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.611,0.797,-7.627000000000001,0.0533,0.00543,0.00137,0.26,0.518,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
0.7240000000000001,0.8909999999999999,-7.818,0.0995,0.00344,4.66e-05,0.3,0.8190000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.8240000000000001,0.556,-10.710999999999999,0.033,0.146,0.000394,0.0839,0.5660000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.539,0.951,-8.134,0.0644,0.00202,1.14e-06,0.06,0.8270000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.6779999999999999,0.9590000000000001,-8.806000000000001,0.0507,0.0471,6.39e-05,0.305,0.833,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
0.29,0.623,-9.959,0.038,0.10800000000000001,2.3899999999999998e-05,0.187,0.42200000000000004,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
0.8029999999999999,0.718,-6.457000000000001,0.0357,0.08199999999999999,0.0008810000000000001,0.079,0.9329999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.0534,0.8909999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.68,0.7020000000000001,-9.621,0.0267,0.0838,1.79e-06,0.326,0.509,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
0.405,0.9009999999999999,-7.905,0.0315,0.426,0.0185,0.188,0.6659999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0.369,0.762,-8.993,0.0464,0.22,2.8000000000000003e-05,0.579,0.644,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
0.555,0.757,-7.867999999999999,0.0601,0.10300000000000001,1.16e-06,0.0631,0.5820000000000001,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
0.728,0.45399999999999996,-9.281,0.0278,0.512,1.39e-06,0.0831,0.32299999999999995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.52,0.652,-6.655,0.0274,0.34,5.489999999999999e-05,0.256,0.722,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
0.655,0.9329999999999999,-7.702999999999999,0.0536,0.0033200000000000005,0.0365,0.0983,0.47200000000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
0.617,0.7879999999999999,-8.561,0.0304,0.0586,0.000174,0.23,0.599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.799,0.602,-9.714,0.061,0.11699999999999999,0.000267,0.0658,0.7170000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
0.456,0.635,-5.731,0.0573,0.245,0.0,0.19399999999999998,0.293,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
0.5770000000000001,0.7490000000000001,-7.215,0.0279,0.599,0.0112,0.183,0.261,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.54,0.672,-11.36,0.0471,0.342,1.05e-05,0.12300000000000001,0.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.775,0.852,-4.813,0.0526,0.0885,2.37e-05,0.823,0.84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
0.61,0.8170000000000001,-9.45,0.133,0.29600000000000004,0.00336,0.0884,0.889,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
0.69,0.7440000000000001,-12.720999999999998,0.0613,0.034,0.598,0.45299999999999996,0.56,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
0.601,0.611,-11.769,0.0355,0.0211,0.0418,0.0609,0.795,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
0.5760000000000001,0.847,-6.5089999999999995,0.0327,0.0645,0.00016299999999999998,0.669,0.59,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
0.7609999999999999,0.542,-9.911,0.0327,0.0664,6.49e-06,0.0815,0.763,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
0.82,0.937,-4.81,0.0542,0.139,7.4e-05,0.325,0.922,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.765,0.43700000000000006,-10.122,0.0723,0.0267,1.28e-06,0.16699999999999998,0.499,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.7070000000000001,0.7979999999999999,-4.874,0.0319,0.18100000000000002,0.000663,0.363,0.774,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
0.708,0.561,-8.426,0.0366,0.413,0.0626,0.19,0.654,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.428,0.644,-7.582000000000001,0.0628,0.205,0.0,0.11900000000000001,0.113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
0.6679999999999999,0.7440000000000001,-3.554,0.0349,0.0959,0.0,0.0918,0.325,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
0.742,0.833,-6.462999999999999,0.115,0.079,0.0,0.384,0.816,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0.63,0.7879999999999999,-6.7,0.0298,0.00322,0.0237,0.0883,0.63,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
0.413,0.29600000000000004,-13.904000000000002,0.0277,0.531,0.8009999999999999,0.183,0.14400000000000002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
0.754,0.763,-6.318,0.0473,0.40700000000000003,0.0,0.318,0.932,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
0.387,0.605,-11.919,0.0364,0.073,0.0,0.13,0.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.308,0.747,-5.434,0.037000000000000005,0.0645,8.27e-05,0.431,0.278,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.556,0.595,-4.51,0.0275,0.214,8.329999999999999e-05,0.125,0.14400000000000002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
0.35600000000000004,0.9129999999999999,-6.015,0.0499,0.0339,0.0,0.221,0.537,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
0.375,0.40299999999999997,-7.226,0.0279,0.779,0.42,0.099,0.193,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0.36700000000000005,0.452,-10.422,0.0307,0.0353,0.00228,0.6890000000000001,0.18899999999999997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
0.5529999999999999,0.838,-5.824,0.0317,0.12300000000000001,3.01e-05,0.053,0.821,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.635,0.937,-2.86,0.0451,0.0741,7.290000000000001e-05,0.135,0.779,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0.795,0.435,-8.927,0.0324,0.0841,0.00026000000000000003,0.0763,0.596,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
0.43200000000000005,0.795,-4.023,0.0321,0.00128,0.0,0.10099999999999999,0.519,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
0.6509999999999999,0.605,-9.347000000000001,0.0268,0.21899999999999997,6.06e-06,0.0526,0.654,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
0.711,0.807,-8.817,0.0456,0.20600000000000002,0.00038700000000000003,0.0854,0.861,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
0.413,0.557,-10.841,0.0335,0.00548,0.00227,0.155,0.158,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
0.585,0.5670000000000001,-8.35,0.0263,0.247,0.0023,0.102,0.564,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
0.182,0.38799999999999996,-8.672,0.0324,0.544,0.00134,0.114,0.0392,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
0.598,0.562,-9.007,0.0365,0.0060799999999999995,0.0718,0.335,0.0687,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.316,0.7390000000000001,-5.843,0.0338,0.036000000000000004,0.0,0.187,0.371,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.7440000000000001,0.545,-9.361,0.0297,0.506,0.0977,0.0649,0.34600000000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.601,0.446,-10.277999999999999,0.0282,0.27,0.0,0.177,0.325,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.591,0.736,-7.722,0.0336,0.511,0.0030399999999999997,0.179,0.29,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.191,0.615,-6.274,0.0369,0.16399999999999998,0.000172,0.0627,0.301,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
0.536,0.55,-6.733,0.0248,0.0537,0.0,0.134,0.23399999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
0.863,0.408,-10.558,0.0505,0.0033399999999999997,9.56e-06,0.22399999999999998,0.8190000000000001,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.489,0.483,-9.466000000000001,0.0275,0.42,0.0028,0.23600000000000002,0.33299999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
0.51,0.389,-14.317,0.0384,0.28600000000000003,0.000398,0.644,0.621,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
0.59,0.845,-4.49,0.0383,0.0112,0.0,0.341,0.769,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
0.639,0.845,-3.333,0.0372,0.0528,0.0,0.336,0.871,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
0.632,0.9620000000000001,-8.995,0.0407,0.11900000000000001,0.0132,0.639,0.965,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.78,0.868,-4.5,0.0705,0.11,7.670000000000001e-05,0.35200000000000004,0.773,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0.522,0.79,-7.943,0.0627,0.00936,0.0,0.0881,0.743,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.758,0.927,-2.7680000000000002,0.0509,0.11,0.0285,0.374,0.96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0.875,0.882,-11.219000000000001,0.0499,0.0178,1.3699999999999998e-05,0.35,0.8740000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
0.327,0.31,-15.353,0.035,0.9079999999999999,0.27399999999999997,0.122,0.28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.596,0.835,-13.020999999999999,0.0418,0.0418,1.11e-05,0.059000000000000004,0.637,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
0.564,0.628,-7.635,0.0287,0.0009369999999999999,0.114,0.426,0.276,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0.63,0.688,-9.816,0.0266,0.124,4.7799999999999996e-05,0.158,0.893,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
0.633,0.858,-7.42,0.0473,0.20800000000000002,0.0114,0.0655,0.725,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0.634,0.97,-9.585,0.0569,0.0156,0.88,0.34,0.20199999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
0.6940000000000001,0.8340000000000001,-5.244,0.0562,0.00105,0.163,0.129,0.507,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.64,0.6679999999999999,-7.577999999999999,0.0498,0.221,0.00115,0.1,0.564,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
0.563,0.536,-9.488,0.0286,0.0874,0.000105,0.16399999999999998,0.312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
0.674,0.8059999999999999,-7.105,0.0269,0.0152,0.0043100000000000005,0.10400000000000001,0.816,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.612,0.7490000000000001,-9.209,0.0345,0.00716,0.0,0.39299999999999996,0.9690000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
0.698,0.843,-4.789,0.0544,0.00253,0.000454,0.124,0.894,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.657,0.706,-10.187000000000001,0.0232,0.0134,0.000198,0.569,0.77,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
0.522,0.5329999999999999,-14.142000000000001,0.0342,0.0724,0.69,0.0456,0.348,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
0.595,0.489,-6.66,0.0271,0.49700000000000005,0.0,0.11900000000000001,0.0902,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
0.508,0.409,-11.184000000000001,0.0273,0.157,9.279999999999999e-05,0.10099999999999999,0.33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
0.736,0.7340000000000001,-7.978,0.0339,0.251,0.0030600000000000002,0.306,0.915,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
0.531,0.8590000000000001,-4.8660000000000005,0.0639,0.0678,0.0,0.10099999999999999,0.44299999999999995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.153,0.41700000000000004,-11.587,0.0318,0.434,0.0006219999999999999,0.21100000000000002,0.166,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.691,0.762,-6.47,0.0367,0.462,0.0286,0.0804,0.9570000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0.938,0.604,-6.361000000000001,0.0439,0.462,1.1900000000000001e-05,0.0354,0.8690000000000001,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
0.555,0.841,-5.353,0.0981,0.00462,1.12e-05,0.257,0.534,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.731,0.695,-7.587000000000001,0.0403,0.0271,7.45e-05,0.0951,0.8029999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0.637,0.858,-6.917000000000001,0.0338,0.133,0.000557,0.0652,0.7979999999999999,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0.8590000000000001,0.659,-6.58,0.0616,0.0996,0.0,0.13699999999999998,0.807,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
