,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4344,0.377,0.737,10,-6.286,1,0.0509,0.000918,0.0172,0.813,0.756,147.383,audio_features,3ChCU0rvctsnTtUBpCnF9j,spotify:track:3ChCU0rvctsnTtUBpCnF9j,https://api.spotify.com/v1/tracks/3ChCU0rvctsnTtUBpCnF9j,https://api.spotify.com/v1/audio-analysis/3ChCU0rvctsnTtUBpCnF9j,166517,4
4345,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,audio_features,4q604hQba5940BbOoaenmz,spotify:track:4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/tracks/4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/audio-analysis/4q604hQba5940BbOoaenmz,188707,4
4346,0.639,0.587,1,-6.264,1,0.0416,0.00477,0.911,0.159,0.344,145.062,audio_features,3HD05YfZS6L8ZZD0Gl47Hq,spotify:track:3HD05YfZS6L8ZZD0Gl47Hq,https://api.spotify.com/v1/tracks/3HD05YfZS6L8ZZD0Gl47Hq,https://api.spotify.com/v1/audio-analysis/3HD05YfZS6L8ZZD0Gl47Hq,222369,4
4347,0.705,0.622,9,-7.357,1,0.237,0.0184,0.0,0.0723,0.467,118.021,audio_features,3HLkTKgmsRXOrGI9GhXFiR,spotify:track:3HLkTKgmsRXOrGI9GhXFiR,https://api.spotify.com/v1/tracks/3HLkTKgmsRXOrGI9GhXFiR,https://api.spotify.com/v1/audio-analysis/3HLkTKgmsRXOrGI9GhXFiR,170847,4
4348,0.793,0.726,1,-5.42,1,0.068,0.0102,0.00108,0.755,0.578,117.98,audio_features,0DPkIJha3NGgjPdC9hNyk6,spotify:track:0DPkIJha3NGgjPdC9hNyk6,https://api.spotify.com/v1/tracks/0DPkIJha3NGgjPdC9hNyk6,https://api.spotify.com/v1/audio-analysis/0DPkIJha3NGgjPdC9hNyk6,191997,4
4349,0.779,0.612,4,-7.345,0,0.076,0.00249,0.00837,0.0681,0.322,102.001,audio_features,1TEiIiiBYXOiuB7isC4Gf2,spotify:track:1TEiIiiBYXOiuB7isC4Gf2,https://api.spotify.com/v1/tracks/1TEiIiiBYXOiuB7isC4Gf2,https://api.spotify.com/v1/audio-analysis/1TEiIiiBYXOiuB7isC4Gf2,179984,4
4350,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,audio_features,3ascnOSOR5MX901ylGuhcl,spotify:track:3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/tracks/3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/audio-analysis/3ascnOSOR5MX901ylGuhcl,231067,3
4351,0.532,0.532,10,-9.787,1,0.0295,0.139,0.0,0.0952,0.18,140.478,audio_features,71LQeNIJcnZeOSYgz4reoF,spotify:track:71LQeNIJcnZeOSYgz4reoF,https://api.spotify.com/v1/tracks/71LQeNIJcnZeOSYgz4reoF,https://api.spotify.com/v1/audio-analysis/71LQeNIJcnZeOSYgz4reoF,254373,4
4352,0.502,0.138,0,-9.245,1,0.0401,0.927,5.88e-05,0.0754,0.222,139.866,audio_features,4urFOQszTcydntg6zF0ouE,spotify:track:4urFOQszTcydntg6zF0ouE,https://api.spotify.com/v1/tracks/4urFOQszTcydntg6zF0ouE,https://api.spotify.com/v1/audio-analysis/4urFOQszTcydntg6zF0ouE,209053,4
4353,0.438,0.109,9,-14.196,1,0.031,0.976,0.000138,0.109,0.236,80.214,audio_features,2bkobNV1AyahJ2sbGriUyW,spotify:track:2bkobNV1AyahJ2sbGriUyW,https://api.spotify.com/v1/tracks/2bkobNV1AyahJ2sbGriUyW,https://api.spotify.com/v1/audio-analysis/2bkobNV1AyahJ2sbGriUyW,252773,4
4354,0.399,0.708,0,-10.541,0,0.0387,0.118,0.0,0.179,0.688,207.424,audio_features,0ZUjPkZKjzRi6bgIuJovfY,spotify:track:0ZUjPkZKjzRi6bgIuJovfY,https://api.spotify.com/v1/tracks/0ZUjPkZKjzRi6bgIuJovfY,https://api.spotify.com/v1/audio-analysis/0ZUjPkZKjzRi6bgIuJovfY,235627,4
4355,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,audio_features,0xjyOcLKydIprmVkGjnVrm,spotify:track:0xjyOcLKydIprmVkGjnVrm,https://api.spotify.com/v1/tracks/0xjyOcLKydIprmVkGjnVrm,https://api.spotify.com/v1/audio-analysis/0xjyOcLKydIprmVkGjnVrm,184040,4
4356,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,audio_features,6ZSO7kPn8IMJFymyticbJO,spotify:track:6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/tracks/6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/audio-analysis/6ZSO7kPn8IMJFymyticbJO,225882,5
4357,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4
4358,0.531,0.549,8,-7.895,1,0.0378,0.363,0.0,0.118,0.681,171.781,audio_features,1OUxBM6TphEnDh4EQkNRv1,spotify:track:1OUxBM6TphEnDh4EQkNRv1,https://api.spotify.com/v1/tracks/1OUxBM6TphEnDh4EQkNRv1,https://api.spotify.com/v1/audio-analysis/1OUxBM6TphEnDh4EQkNRv1,200200,4
4359,0.657,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.973,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
4360,0.458,0.548,2,-7.1,1,0.0263,0.599,1.25e-05,0.106,0.55,90.599,audio_features,4wlPXKxC2oeiYYPldZaR0s,spotify:track:4wlPXKxC2oeiYYPldZaR0s,https://api.spotify.com/v1/tracks/4wlPXKxC2oeiYYPldZaR0s,https://api.spotify.com/v1/audio-analysis/4wlPXKxC2oeiYYPldZaR0s,198373,4
4361,0.566,0.597,8,-10.814,1,0.037,0.832,0.0,0.252,0.873,151.361,audio_features,5NSmVuhSf3JxrCewijurpf,spotify:track:5NSmVuhSf3JxrCewijurpf,https://api.spotify.com/v1/tracks/5NSmVuhSf3JxrCewijurpf,https://api.spotify.com/v1/audio-analysis/5NSmVuhSf3JxrCewijurpf,186433,4
4362,0.569,0.914,0,-4.424,1,0.0353,0.00951,7.32e-06,0.376,0.933,102.973,audio_features,74pOrntQgZMz0cqc99rMw4,spotify:track:74pOrntQgZMz0cqc99rMw4,https://api.spotify.com/v1/tracks/74pOrntQgZMz0cqc99rMw4,https://api.spotify.com/v1/audio-analysis/74pOrntQgZMz0cqc99rMw4,170213,4
4363,0.412,0.864,5,-3.65,1,0.13,0.0272,0.0,0.0808,0.719,113.23,audio_features,6D0QtayzCNVKoIZ8IX2npw,spotify:track:6D0QtayzCNVKoIZ8IX2npw,https://api.spotify.com/v1/tracks/6D0QtayzCNVKoIZ8IX2npw,https://api.spotify.com/v1/audio-analysis/6D0QtayzCNVKoIZ8IX2npw,218507,5
4364,0.682,0.802,8,-2.803,1,0.0422,0.065,0.0,0.107,0.411,116.972,audio_features,2wg4TZ4WENyLGhOoQncz6r,spotify:track:2wg4TZ4WENyLGhOoQncz6r,https://api.spotify.com/v1/tracks/2wg4TZ4WENyLGhOoQncz6r,https://api.spotify.com/v1/audio-analysis/2wg4TZ4WENyLGhOoQncz6r,235093,4
4365,0.62,0.812,0,-5.673,0,0.181,0.0627,0.0,0.876,0.683,91.97,audio_features,4trx1lgbQ9FtrI5V9Y8C5Y,spotify:track:4trx1lgbQ9FtrI5V9Y8C5Y,https://api.spotify.com/v1/tracks/4trx1lgbQ9FtrI5V9Y8C5Y,https://api.spotify.com/v1/audio-analysis/4trx1lgbQ9FtrI5V9Y8C5Y,212347,4
4366,0.696,0.893,9,-2.963,1,0.076,0.0662,0.0,0.473,0.573,97.954,audio_features,5InWRmnfgjVwQWoXHNBATu,spotify:track:5InWRmnfgjVwQWoXHNBATu,https://api.spotify.com/v1/tracks/5InWRmnfgjVwQWoXHNBATu,https://api.spotify.com/v1/audio-analysis/5InWRmnfgjVwQWoXHNBATu,214013,4
4367,0.498,0.941,6,-4.589,1,0.188,0.082,0.0,0.278,0.444,153.859,audio_features,3zr5liODTQ9fdtrDOPatiS,spotify:track:3zr5liODTQ9fdtrDOPatiS,https://api.spotify.com/v1/tracks/3zr5liODTQ9fdtrDOPatiS,https://api.spotify.com/v1/audio-analysis/3zr5liODTQ9fdtrDOPatiS,209227,4
4368,0.663,0.84,2,-2.85,1,0.083,0.0132,0.0,0.496,0.609,128.071,audio_features,5ojIBrEAUKWkI5BSoWGGFu,spotify:track:5ojIBrEAUKWkI5BSoWGGFu,https://api.spotify.com/v1/tracks/5ojIBrEAUKWkI5BSoWGGFu,https://api.spotify.com/v1/audio-analysis/5ojIBrEAUKWkI5BSoWGGFu,192000,4
4369,0.549,0.832,4,-2.668,1,0.0388,0.0108,0.0,0.157,0.694,170.018,audio_features,0QSQSRLBSYgB34WcEpicFP,spotify:track:0QSQSRLBSYgB34WcEpicFP,https://api.spotify.com/v1/tracks/0QSQSRLBSYgB34WcEpicFP,https://api.spotify.com/v1/audio-analysis/0QSQSRLBSYgB34WcEpicFP,203040,4
4370,0.632,0.824,2,-4.401,1,0.0317,0.0346,0.0,0.0875,0.604,93.985,audio_features,0aUq6uNfcjI9jmV0Kb3hU8,spotify:track:0aUq6uNfcjI9jmV0Kb3hU8,https://api.spotify.com/v1/tracks/0aUq6uNfcjI9jmV0Kb3hU8,https://api.spotify.com/v1/audio-analysis/0aUq6uNfcjI9jmV0Kb3hU8,216173,4
4371,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,audio_features,4KacUpvbA3Mfo05gttTjhN,spotify:track:4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/tracks/4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/audio-analysis/4KacUpvbA3Mfo05gttTjhN,178267,4
4372,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4
4373,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,audio_features,0jqK7sGTLsHPkQrrcrGuKD,spotify:track:0jqK7sGTLsHPkQrrcrGuKD,https://api.spotify.com/v1/tracks/0jqK7sGTLsHPkQrrcrGuKD,https://api.spotify.com/v1/audio-analysis/0jqK7sGTLsHPkQrrcrGuKD,158733,4
4374,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,audio_features,6hqt1z34Oz0OZtSfy62OFD,spotify:track:6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/tracks/6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/audio-analysis/6hqt1z34Oz0OZtSfy62OFD,198493,4
4375,0.168,0.852,4,-4.039,1,0.0421,0.0128,0.0,0.172,0.109,175.407,audio_features,1OTvWduKQV0MQd2gnGM9He,spotify:track:1OTvWduKQV0MQd2gnGM9He,https://api.spotify.com/v1/tracks/1OTvWduKQV0MQd2gnGM9He,https://api.spotify.com/v1/audio-analysis/1OTvWduKQV0MQd2gnGM9He,291360,3
4376,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93,audio_features,1ibeKVCiXORhvUpMmtsQWq,spotify:track:1ibeKVCiXORhvUpMmtsQWq,https://api.spotify.com/v1/tracks/1ibeKVCiXORhvUpMmtsQWq,https://api.spotify.com/v1/audio-analysis/1ibeKVCiXORhvUpMmtsQWq,182040,4
4377,0.44,0.919,7,-4.462,1,0.0735,0.00222,0.00503,0.0892,0.773,184.324,audio_features,40sl0jG01g4FZkCrBzQhZX,spotify:track:40sl0jG01g4FZkCrBzQhZX,https://api.spotify.com/v1/tracks/40sl0jG01g4FZkCrBzQhZX,https://api.spotify.com/v1/audio-analysis/40sl0jG01g4FZkCrBzQhZX,149307,4
4378,0.36,0.987,8,-4.3,1,0.157,0.000413,0.0,0.283,0.137,189.994,audio_features,1zqAXXA12UEVS7iDmAVeay,spotify:track:1zqAXXA12UEVS7iDmAVeay,https://api.spotify.com/v1/tracks/1zqAXXA12UEVS7iDmAVeay,https://api.spotify.com/v1/audio-analysis/1zqAXXA12UEVS7iDmAVeay,204627,4
4379,0.45,0.989,6,-3.234,1,0.0574,0.000275,0.0,0.872,0.455,97.968,audio_features,1lASDtTqKAfsnD6hixGKtz,spotify:track:1lASDtTqKAfsnD6hixGKtz,https://api.spotify.com/v1/tracks/1lASDtTqKAfsnD6hixGKtz,https://api.spotify.com/v1/audio-analysis/1lASDtTqKAfsnD6hixGKtz,184867,4
4380,0.781,0.357,6,-10.31,1,0.159,0.854,0.0,0.119,0.672,72.967,audio_features,2gjyqa36r9uHb8jWuWGHth,spotify:track:2gjyqa36r9uHb8jWuWGHth,https://api.spotify.com/v1/tracks/2gjyqa36r9uHb8jWuWGHth,https://api.spotify.com/v1/audio-analysis/2gjyqa36r9uHb8jWuWGHth,156735,4
4381,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,audio_features,7kJlTKjNZVT26iwiDUVhRm,spotify:track:7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/tracks/7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/audio-analysis/7kJlTKjNZVT26iwiDUVhRm,178583,4
4382,0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,audio_features,34WI9hCaE3AzbOYT9wFXLP,spotify:track:34WI9hCaE3AzbOYT9wFXLP,https://api.spotify.com/v1/tracks/34WI9hCaE3AzbOYT9wFXLP,https://api.spotify.com/v1/audio-analysis/34WI9hCaE3AzbOYT9wFXLP,224840,4
4383,0.446,0.837,3,-3.714,1,0.0441,0.0407,0.000227,0.0903,0.286,100.033,audio_features,7CySAupdfnYOx4c5NT8JMn,spotify:track:7CySAupdfnYOx4c5NT8JMn,https://api.spotify.com/v1/tracks/7CySAupdfnYOx4c5NT8JMn,https://api.spotify.com/v1/audio-analysis/7CySAupdfnYOx4c5NT8JMn,229893,4
4384,0.647,0.874,1,-4.565,0,0.0575,0.00905,0.000276,0.373,0.444,113.973,audio_features,3MXDEDLmQPSQvoyJIYbIp3,spotify:track:3MXDEDLmQPSQvoyJIYbIp3,https://api.spotify.com/v1/tracks/3MXDEDLmQPSQvoyJIYbIp3,https://api.spotify.com/v1/audio-analysis/3MXDEDLmQPSQvoyJIYbIp3,234413,4
4385,0.716,0.774,7,-5.453,0,0.29,0.0448,0.0,0.185,0.509,94.924,audio_features,0Ja3yxAzAOpWKKj4zoFL2A,spotify:track:0Ja3yxAzAOpWKKj4zoFL2A,https://api.spotify.com/v1/tracks/0Ja3yxAzAOpWKKj4zoFL2A,https://api.spotify.com/v1/audio-analysis/0Ja3yxAzAOpWKKj4zoFL2A,234988,4
4386,0.752,0.784,0,-4.941,1,0.0754,0.322,0.0,0.11,0.464,135.039,audio_features,2i9q8CteBmpslOJeQdMGqA,spotify:track:2i9q8CteBmpslOJeQdMGqA,https://api.spotify.com/v1/tracks/2i9q8CteBmpslOJeQdMGqA,https://api.spotify.com/v1/audio-analysis/2i9q8CteBmpslOJeQdMGqA,213535,4
4387,0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,audio_features,3U3J5v3rkx89WnFEQvAJD5,spotify:track:3U3J5v3rkx89WnFEQvAJD5,https://api.spotify.com/v1/tracks/3U3J5v3rkx89WnFEQvAJD5,https://api.spotify.com/v1/audio-analysis/3U3J5v3rkx89WnFEQvAJD5,240907,3
4388,0.698,0.68,0,-8.108,0,0.0384,0.0738,0.000135,0.103,0.292,109.985,audio_features,15ahKSfjvqH5hfsnjyoASJ,spotify:track:15ahKSfjvqH5hfsnjyoASJ,https://api.spotify.com/v1/tracks/15ahKSfjvqH5hfsnjyoASJ,https://api.spotify.com/v1/audio-analysis/15ahKSfjvqH5hfsnjyoASJ,208472,4
4389,0.697,0.592,7,-8.476,0,0.174,0.104,3.54e-05,0.421,0.37,144.124,audio_features,3AX8J0HZIhevlTPJXPFs5B,spotify:track:3AX8J0HZIhevlTPJXPFs5B,https://api.spotify.com/v1/tracks/3AX8J0HZIhevlTPJXPFs5B,https://api.spotify.com/v1/audio-analysis/3AX8J0HZIhevlTPJXPFs5B,229966,4
4390,0.465,0.575,11,-8.843,1,0.0645,0.0934,6.58e-05,0.11,0.161,152.009,audio_features,28vj39QmlHk8Qmf6NGYo4O,spotify:track:28vj39QmlHk8Qmf6NGYo4O,https://api.spotify.com/v1/tracks/28vj39QmlHk8Qmf6NGYo4O,https://api.spotify.com/v1/audio-analysis/28vj39QmlHk8Qmf6NGYo4O,218960,4
4391,0.752,0.711,8,-5.779,0,0.0617,0.239,6.5e-06,0.324,0.687,120.423,audio_features,2WlcSjzq8GIUTV5D86jlnW,spotify:track:2WlcSjzq8GIUTV5D86jlnW,https://api.spotify.com/v1/tracks/2WlcSjzq8GIUTV5D86jlnW,https://api.spotify.com/v1/audio-analysis/2WlcSjzq8GIUTV5D86jlnW,212702,4
4392,0.661,0.797,10,-5.452,0,0.0461,0.522,0.0,0.14,0.773,123.556,audio_features,42s3vSz1tVYw1RdvldajHh,spotify:track:42s3vSz1tVYw1RdvldajHh,https://api.spotify.com/v1/tracks/42s3vSz1tVYw1RdvldajHh,https://api.spotify.com/v1/audio-analysis/42s3vSz1tVYw1RdvldajHh,217507,4
4393,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,audio_features,0rRjGruFonCGOt0S5zAJNQ,spotify:track:0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/audio-analysis/0rRjGruFonCGOt0S5zAJNQ,320654,4
4394,0.598,0.791,2,-4.903,1,0.0643,0.00224,1.22e-05,0.11,0.271,98.055,audio_features,296TKunfRnpbT65BjC4LPi,spotify:track:296TKunfRnpbT65BjC4LPi,https://api.spotify.com/v1/tracks/296TKunfRnpbT65BjC4LPi,https://api.spotify.com/v1/audio-analysis/296TKunfRnpbT65BjC4LPi,197955,4
4395,0.628,0.765,1,-4.927,1,0.0392,0.00139,2.69e-05,0.107,0.423,102.987,audio_features,6hzJdOeCYjYiTHbF77H4eo,spotify:track:6hzJdOeCYjYiTHbF77H4eo,https://api.spotify.com/v1/tracks/6hzJdOeCYjYiTHbF77H4eo,https://api.spotify.com/v1/audio-analysis/6hzJdOeCYjYiTHbF77H4eo,173600,4
4396,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,audio_features,15BsrefgYpMgu1ZCIr8EJw,spotify:track:15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/tracks/15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/audio-analysis/15BsrefgYpMgu1ZCIr8EJw,202627,4
4397,0.58,0.874,5,-4.361,1,0.0386,0.0129,0.00013,0.136,0.246,119.971,audio_features,0OaibRsT8Rrkz5kHZHjcvr,spotify:track:0OaibRsT8Rrkz5kHZHjcvr,https://api.spotify.com/v1/tracks/0OaibRsT8Rrkz5kHZHjcvr,https://api.spotify.com/v1/audio-analysis/0OaibRsT8Rrkz5kHZHjcvr,240637,4
4398,0.635,0.473,7,-10.748,0,0.0327,0.81,0.00384,0.109,0.339,144.051,audio_features,2jjxX0O9rmOqry2GTABJVD,spotify:track:2jjxX0O9rmOqry2GTABJVD,https://api.spotify.com/v1/tracks/2jjxX0O9rmOqry2GTABJVD,https://api.spotify.com/v1/audio-analysis/2jjxX0O9rmOqry2GTABJVD,225005,4
4399,0.648,0.627,11,-7.397,0,0.0332,0.167,3.18e-05,0.11,0.176,114.966,audio_features,3pIR5zSeuLfVyM4a08xRd6,spotify:track:3pIR5zSeuLfVyM4a08xRd6,https://api.spotify.com/v1/tracks/3pIR5zSeuLfVyM4a08xRd6,https://api.spotify.com/v1/audio-analysis/3pIR5zSeuLfVyM4a08xRd6,185067,4
4400,0.453,0.892,2,-5.033,0,0.0381,5.61e-06,0.00132,0.35,0.586,86.01,audio_features,2lWZXa1M5apVWmllXc0ACO,spotify:track:2lWZXa1M5apVWmllXc0ACO,https://api.spotify.com/v1/tracks/2lWZXa1M5apVWmllXc0ACO,https://api.spotify.com/v1/audio-analysis/2lWZXa1M5apVWmllXc0ACO,169573,4
4401,0.444,0.856,4,-3.662,1,0.054,0.0111,0.00031,0.357,0.388,133.988,audio_features,2E26jtkc5BONr50yOwyupV,spotify:track:2E26jtkc5BONr50yOwyupV,https://api.spotify.com/v1/tracks/2E26jtkc5BONr50yOwyupV,https://api.spotify.com/v1/audio-analysis/2E26jtkc5BONr50yOwyupV,179787,4
4402,0.628,0.877,10,-3.016,0,0.041,0.00189,0.0,0.228,0.199,142.034,audio_features,2M71Inc9camxaIGtmQ6I87,spotify:track:2M71Inc9camxaIGtmQ6I87,https://api.spotify.com/v1/tracks/2M71Inc9camxaIGtmQ6I87,https://api.spotify.com/v1/audio-analysis/2M71Inc9camxaIGtmQ6I87,228169,4
4403,0.406,0.832,9,-5.809,0,0.107,0.000225,0.000526,0.102,0.252,83.708,audio_features,78t31YeF2hp8grJskZUMQd,spotify:track:78t31YeF2hp8grJskZUMQd,https://api.spotify.com/v1/tracks/78t31YeF2hp8grJskZUMQd,https://api.spotify.com/v1/audio-analysis/78t31YeF2hp8grJskZUMQd,266627,4
4404,0.589,0.853,10,-2.695,0,0.041,0.00875,3.98e-05,0.375,0.527,83.038,audio_features,7lnixFR3fpfVF9CyuNIfIE,spotify:track:7lnixFR3fpfVF9CyuNIfIE,https://api.spotify.com/v1/tracks/7lnixFR3fpfVF9CyuNIfIE,https://api.spotify.com/v1/audio-analysis/7lnixFR3fpfVF9CyuNIfIE,239187,4
4405,0.591,0.515,6,-6.004,1,0.0335,0.36,0.0,0.0723,0.562,113.994,audio_features,13QWQQW83ZMO1k8EDucqgZ,spotify:track:13QWQQW83ZMO1k8EDucqgZ,https://api.spotify.com/v1/tracks/13QWQQW83ZMO1k8EDucqgZ,https://api.spotify.com/v1/audio-analysis/13QWQQW83ZMO1k8EDucqgZ,246440,4
4406,0.294,0.969,11,-4.044,1,0.241,0.000853,6.42e-05,0.0952,0.484,200.088,audio_features,6zSekCO8d6oK2tsEBuxQPp,spotify:track:6zSekCO8d6oK2tsEBuxQPp,https://api.spotify.com/v1/tracks/6zSekCO8d6oK2tsEBuxQPp,https://api.spotify.com/v1/audio-analysis/6zSekCO8d6oK2tsEBuxQPp,184857,4
4407,0.405,0.534,8,-6.202,1,0.0482,0.00192,0.00082,0.198,0.246,123.004,audio_features,17gYRbbeqG4QdhFGEHfmFN,spotify:track:17gYRbbeqG4QdhFGEHfmFN,https://api.spotify.com/v1/tracks/17gYRbbeqG4QdhFGEHfmFN,https://api.spotify.com/v1/audio-analysis/17gYRbbeqG4QdhFGEHfmFN,233960,4
4408,0.47,0.916,0,-5.072,1,0.0893,0.000946,0.0635,0.104,0.452,146.818,audio_features,6GNK6DAXgsd8FXYziZOt9d,spotify:track:6GNK6DAXgsd8FXYziZOt9d,https://api.spotify.com/v1/tracks/6GNK6DAXgsd8FXYziZOt9d,https://api.spotify.com/v1/audio-analysis/6GNK6DAXgsd8FXYziZOt9d,258142,4
4409,0.546,0.544,11,-6.89,0,0.0436,0.456,0.0,0.322,0.228,150.046,audio_features,5huN1SbT2IZIo4yL75Sd7C,spotify:track:5huN1SbT2IZIo4yL75Sd7C,https://api.spotify.com/v1/tracks/5huN1SbT2IZIo4yL75Sd7C,https://api.spotify.com/v1/audio-analysis/5huN1SbT2IZIo4yL75Sd7C,210478,4
4410,0.807,0.339,7,-12.958,1,0.055,0.488,0.0165,0.107,0.131,110.004,audio_features,64TUmDi8kUUCF816GhdRXX,spotify:track:64TUmDi8kUUCF816GhdRXX,https://api.spotify.com/v1/tracks/64TUmDi8kUUCF816GhdRXX,https://api.spotify.com/v1/audio-analysis/64TUmDi8kUUCF816GhdRXX,211636,4
4411,0.624,0.923,9,-5.449,0,0.0335,0.0268,0.000228,0.0509,0.402,124.994,audio_features,6F3rgQfSns1slUnMfHXjOA,spotify:track:6F3rgQfSns1slUnMfHXjOA,https://api.spotify.com/v1/tracks/6F3rgQfSns1slUnMfHXjOA,https://api.spotify.com/v1/audio-analysis/6F3rgQfSns1slUnMfHXjOA,157452,4
4412,0.678,0.887,2,-4.448,1,0.0607,0.014,2.44e-06,0.125,0.512,110.03,audio_features,0jfWGivV15QffQweuUXXkW,spotify:track:0jfWGivV15QffQweuUXXkW,https://api.spotify.com/v1/tracks/0jfWGivV15QffQweuUXXkW,https://api.spotify.com/v1/audio-analysis/0jfWGivV15QffQweuUXXkW,204431,4
4413,0.584,0.896,2,-2.389,1,0.223,0.0408,0.0,0.22,0.324,185.95,audio_features,0XS86sZvBKYrwVwMuSVBXq,spotify:track:0XS86sZvBKYrwVwMuSVBXq,https://api.spotify.com/v1/tracks/0XS86sZvBKYrwVwMuSVBXq,https://api.spotify.com/v1/audio-analysis/0XS86sZvBKYrwVwMuSVBXq,168435,4
4414,0.632,0.773,11,-5.191,0,0.108,0.163,8.76e-06,0.381,0.39,103.849,audio_features,7rzh5LcPWi9HMIig3odyZW,spotify:track:7rzh5LcPWi9HMIig3odyZW,https://api.spotify.com/v1/tracks/7rzh5LcPWi9HMIig3odyZW,https://api.spotify.com/v1/audio-analysis/7rzh5LcPWi9HMIig3odyZW,218077,4
4415,0.471,0.802,4,-5.037,0,0.0642,0.00309,0.0,0.361,0.406,82.332,audio_features,3MHQIhSrgQsFYLo6JLioDX,spotify:track:3MHQIhSrgQsFYLo6JLioDX,https://api.spotify.com/v1/tracks/3MHQIhSrgQsFYLo6JLioDX,https://api.spotify.com/v1/audio-analysis/3MHQIhSrgQsFYLo6JLioDX,183720,4
4416,0.531,0.888,6,-4.575,1,0.0338,0.03,0.00265,0.125,0.393,126.042,audio_features,5zhN6PKXEZiHimHfDNpBGJ,spotify:track:5zhN6PKXEZiHimHfDNpBGJ,https://api.spotify.com/v1/tracks/5zhN6PKXEZiHimHfDNpBGJ,https://api.spotify.com/v1/audio-analysis/5zhN6PKXEZiHimHfDNpBGJ,235760,4
4417,0.573,0.799,9,-5.813,1,0.0483,0.00124,0.0008,0.72,0.325,127.971,audio_features,5c9t2FvlOu6vlicgEA75R7,spotify:track:5c9t2FvlOu6vlicgEA75R7,https://api.spotify.com/v1/tracks/5c9t2FvlOu6vlicgEA75R7,https://api.spotify.com/v1/audio-analysis/5c9t2FvlOu6vlicgEA75R7,248987,4
4418,0.675,0.526,0,-5.757,1,0.0573,0.00958,2.01e-05,0.313,0.393,79.993,audio_features,0F6nm7AhG2LN9LMofWwMbo,spotify:track:0F6nm7AhG2LN9LMofWwMbo,https://api.spotify.com/v1/tracks/0F6nm7AhG2LN9LMofWwMbo,https://api.spotify.com/v1/audio-analysis/0F6nm7AhG2LN9LMofWwMbo,186906,4
